% # columns="iteration, evaluation, void, void, void, xmean", seed=461685, Fri Jun 14 10:49:53 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 14 0 0 0 0.32334399215548615 -0.16293514911914078 0.057777493552998396 1.0319485071563919 0.07942889947858463 -0.4020900277121556 0.23657666892586557 -0.38698395744349434 -0.15472800079126253 0.5326758374507238 -0.33057673732209475 -0.4200980576746863 0.021842294461278444 0.4331606820094232 0.07161653300611531 0.9817598352619513 -0.41262659022005654 0.2996570382778355 -0.33059933780637196 0.16823692109126057 0.3547354801860414 0.24512371995698792 0.052592723503036745 0.08904652022925193 0.22298782479818355 0.5067503010087656 0.5081272032947642 0.32523157283203696 0.19307942441064396 -1.1683268108001166
2 28 0 0 0 0.0512409550462366 0.1671566827145858 0.5604241480336368 1.0654213552314435 0.02817933109016852 -0.6062310454843511 -0.07809072222947919 0.34421757444962187 0.18696987943432358 -0.11256288235531609 0.03805703415875239 -0.2798646990543181 0.18947056361105757 0.2429811901893568 -0.3507501186854264 -0.17408286138769358 -0.2947205403256703 0.264685642274926 0.5449458079702361 -0.3899043183433042 0.5304308442543484 0.20820404960894265 -0.5269510782734985 0.1513519004293781 -0.26089867827590874 -0.09024141808685948 -0.2131196487662198 0.1245496634238819 -0.9090722351937155 -1.0779025968534643
3 42 0 0 0 1.2967828066703437 -0.5759950005549737 0.5464947926818841 0.2844789954374276 0.3909742589265738 -0.19513870137248251 -0.3726148851249682 0.53695295594101 0.32343783003557613 0.3611314916318584 0.2604895545902945 -0.5800679904240669 0.4436678965316591 0.5927664308272818 -0.1693896387003721 -0.06158063607026912 -0.25837654788775516 0.6931390967074519 0.5160409229874899 -0.7135277126398684 0.39380294085884027 -0.0966255089098901 -0.629946248704907 -0.0435047969552185 -0.5631190001291135 -0.34016461638605516 -0.4627632449723799 0.5592300766207754 -0.37420594025874454 -1.4753109536135227
4 56 0 0 0 0.8518864833672722 -0.03001558764405432 1.7927632209805107 0.5045900425833199 0.5224045944119518 0.210738270870391 0.2490939166535635 0.14958067049530177 0.21957701653026704 0.692194125072244 0.4131985294162396 -0.24522682204424606 0.3609937550370063 0.2537556135476498 -0.1541167464343728 -0.20395306692910808 -0.5028746969296141 0.7163945217746864 0.3958855140437799 -0.31847067337647794 -0.6434703847192916 -0.707130975242771 -0.9413822154332635 -1.1432843661304144 -0.3275811976075409 0.05458818791471526 -0.3094330665013633 0.1069809036740233 -0.12398033330418878 -1.4996633027836588
5 70 0 0 0 0.4778133655527633 -0.20719958610267786 1.4553626549740355 0.5649912235909075 0.21395145654943576 0.5258458123340748 0.108177531842724 -0.18126917054431146 0.25477491086089266 0.7780768580750882 0.07119303946738603 -0.452691162729008 0.9254216895409753 0.4075086396178554 -0.6286908539651076 -0.5316803178143175 -0.26164208906958075 0.1956374729886332 0.5945373448629455 -0.09086922270488174 -0.2141641769098966 -0.8324828877569397 -0.5595541357697126 -1.3278227388119326 -0.6606570980172775 -0.008285855117712765 0.0009522568765591433 0.04952786306631106 -0.13992778360660435 -1.4922763019710936
6 84 0 0 0 0.4216788436200667 -0.9896937156981795 1.649652058845806 0.484871802494205 0.2639000046895749 0.8018264691879751 -0.14841054677330356 -0.13902493040627986 0.18285218597768524 0.5107565170709198 0.32275764458812956 -0.24615673311434666 1.4201800481558782 -0.015117058988014465 -0.5124128801074607 -0.48684590668583727 0.16014150488193457 0.17457137184417473 0.5823870985458716 -0.44593867747915783 -0.21652187047568264 -0.8600170293836509 -0.7129379696743469 -0.6850109589620358 -1.1743133523572102 -0.2637579514089754 -0.049961404234889664 -0.05976525227880826 0.20759136679288576 -1.363824108289246
7 98 0 0 0 0.4696342221904968 -0.7822622406490505 1.964271613406246 0.38730044780955647 0.42591525104515676 0.17262577100731435 0.14494371320926647 -0.2914402111820228 -0.28716864408761555 0.738056306763855 -0.03007936721078386 -0.31785139142771635 1.3101768205923645 0.12065864457571673 -0.23653922580416648 -0.5901089284819062 0.07871439790634902 0.1967842336390948 0.4214432011901688 -0.4114693016896781 0.04429556886208366 -1.1293155141899054 0.033695542265985035 -0.6684032814927661 -0.7183287568508316 0.15367570119385787 -0.2412006853569661 0.43924205272788513 0.40379028555009827 -1.4167265810194904
8 112 0 0 0 0.7976119989157611 -0.5836265586249091 1.5123430791127117 0.540695208889047 0.12580289006093365 0.3701883915031332 0.07041106152925412 -0.430841571105717 -0.6127171746660641 0.8292886849426573 0.2931430851802957 -0.357591638434812 0.6976941754613443 0.32087948167638713 -0.13851881165249808 -0.48250250158713565 0.3465827829825554 0.2839063604837001 -0.19189357193229356 -0.5973349269639044 0.3138912602355214 -0.9917109868150629 -0.30723191085895313 -0.5629463805783989 -0.2434684955046339 -0.12001397314297607 -0.14809534756763845 0.32659460115648253 0.5312477749305098 -0.9012515925081588
9 126 0 0 0 0.5453125720026379 -0.5502428969512647 1.4966835048216678 0.4381031136121968 0.018788163335337754 0.48223727834450864 0.6095323423313925 -0.4327170926468345 -0.2892996458255561 0.8239303800371056 0.9939225017682403 -0.34944721874598594 1.1082466323546776 0.27094837478367273 -0.13286038945652043 -0.5222192955015925 0.11768143226824138 0.6077483188675324 0.35040826862544977 -0.4937098659963106 0.844828641513303 -0.8561778897633613 -0.19141263526278077 -0.728636617797022 0.2047802424402448 -0.22331264234656015 -0.2653359540259233 0.8811872353084671 0.7719118044149149 -0.7883016633652594
10 140 0 0 0 -0.07451214086052638 -0.3504063770470692 1.8476702480524343 0.16307730935210318 -0.50168130419667 0.4919794284529329 0.4963428194653203 -0.5845538729391028 -0.09057808033776771 1.0324865477635619 0.6875980333034989 -0.09447565776867622 1.2154359943154394 0.15348361159817106 0.24222115493819354 -0.3402101195733709 -0.18910502437603513 0.38699370357617885 0.11012024829585243 -0.6158976155551757 0.5667024590400982 -0.45343468361020983 -0.024175393112929433 -1.0358168861642154 0.7088881250353951 0.3029849672192295 -0.3170886219806078 0.7167798265073743 0.643971608773267 -0.8208290222069372
