% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=461685, Fri Jun 14 10:49:53 2024
1 14 -0.012081010914927831 -0.0020841466005253047 0.0021873624032012944 0.014112751314938901 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
2 28 -0.018150771789508253 -0.003937296208508853 0.004130660820412709 0.019249521736629208 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
3 42 -0.020358615018967807 -0.004878574904582626 0.005216911326668874 0.021758944153484113 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
4 56 -0.026310888868779185 -0.005525072947196464 0.006647039757970288 0.023625451682026857 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
5 70 -0.037867163428190735 -0.006577658603237261 0.0057891976190091385 0.024134350993611196 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
6 84 -0.044163559529203776 -0.007437900015460248 0.006946344133258797 0.02719898465665147 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
7 98 -0.03895063672572284 -0.007726751993889257 0.007509323258171279 0.02801405108063945 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
8 112 -0.03875979661951284 -0.008264060219827951 0.007268964820626099 0.03268290736833045 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
9 126 -0.043312504900024806 -0.009638766125684303 0.008192474523533874 0.03456019493154457 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
10 140 -0.04371559156331222 -0.009132623574537837 0.008834135638882117 0.04350146718421828 0.972480732146217 0.9806917663045561 0.9819290118447209 0.99126980954833 0.9950447872080779 0.9958932958649308 0.9965027964669111 0.9972465837269183 0.9986149654641338 0.9988462100727152 0.9991639766957536 0.9995010220414864 0.9997784471621368 1.0000753663463684 1.000247349707352 1.0006297438567202 1.0009522749234936 1.001017893995471 1.0014002300687943 1.0016002114213303 1.00167426857713 1.0021483451490254 1.003642211834554 1.004472206306852 1.0058274875626336 1.007009445026248 1.0098561222379752 1.012438080041604 1.015353949551107 1.0233113642252158
