% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=461685, Fri Jun 14 10:49:53 2024
1 14 0.9328770253898659 1.0000483345014077 1.0 1.0 1.0000016666680556 1.000003333338889 1.0000050000125 1.000006666688889 1.0000083333680556 1.00001000005 1.0000116667347225 1.0000133334222225 1.0000150001125006 1.0000166668055563 1.00001833350139 1.0000200002000015 1.0000216669013906 1.0000233336055577 1.0000250003125026 1.0000266670222253 1.000028333734726 1.0000300004500045 1.000031667168061 1.0000333338888951 1.0000350006125072 1.0000366673388972 1.000038334068065 1.0000400008000108 1.0000416675347343 1.000043334272236 1.0000450010125153 1.0000466677555726 1.0000483345014077
2 28 0.8689676921849904 1.0247928608149577 0.9680839884074269 0.9680839884074269 0.976657863791997 0.9789318708364836 0.9894654109649555 0.9944869672205814 0.9948975905487034 0.9988639159726642 1.0000053107264673 1.0000107509319256 1.000012328680518 1.0000136444020287 1.000015626130178 1.0000169351471058 1.0000193992081126 1.0000234848229403 1.0000254240644806 1.000026105289049 1.0000289275451741 1.0000337307963272 1.0000353092733083 1.0000378977178508 1.0000393228770257 1.0000397552372566 1.0001986315914735 1.0011031657666267 1.0034708478063086 1.0067294190014486 1.0099327363672568 1.0158344374724557 1.0247928608149577
3 42 0.8255085303755432 1.043364848247503 0.9590216906563214 0.9590216906563214 0.9648667932596298 0.9708893520942155 0.9758691790506296 0.9836833219600569 0.9878728713656886 0.9894800051897825 0.9930058613533491 0.9941373532498401 0.9958847035991136 0.9970413768497618 0.998207951066605 0.9993860142911184 0.9998442697704609 1.0000176748579708 1.0000247580412844 1.0000739151103089 1.000326407913573 1.0004015022921322 1.0005485996778407 1.0018038206391258 1.0022157008711037 1.0031287773889164 1.0073481976220213 1.0081418612090753 1.0087240093773233 1.0109366536218098 1.0192863880148273 1.0281482991452897 1.043364848247503
4 56 0.7959571505701348 1.0440570430521288 0.9535916925001534 0.9535916925001534 0.9561890970076878 0.9637981419335067 0.9698255318184206 0.9768664750373338 0.9795947386069384 0.9852952432878401 0.9886507379958642 0.9891875263075595 0.9935708141238617 0.9948373806718428 0.9956971748430009 0.9964040916648949 0.9982290340318228 0.9987749580906515 0.9989471270249889 1.0001667372644512 1.0005488172609178 1.001192094422146 1.0019950550572438 1.0037714295242128 1.005335390041924 1.0068971309549077 1.0084317373324163 1.0112467466000394 1.0140900948342604 1.0201190732631829 1.0210701164202622 1.0308668147615012 1.0440570430521288
5 70 0.7565545595289035 1.0420821700978338 0.9489225646606975 0.9489225646606975 0.9530233277790292 0.9594695833882307 0.9621005104052417 0.9688663873765503 0.9795922236680911 0.9809955286198381 0.9828265282926941 0.987837462542056 0.9884828084019833 0.9909107171821736 0.9934164069972109 0.9948569547092093 0.9957195561143541 0.9976425956597009 0.9982555273356359 0.9995005263276106 1.001062795302459 1.0023122932524233 1.0024889759882862 1.0038904655572716 1.0063562089192344 1.0086595911754221 1.011373681437922 1.014888119406468 1.0212221303264022 1.0249734176253302 1.032921512649661 1.0400561462146174 1.0420821700978338
6 84 0.7237091038755697 1.0471169241296499 0.9400137361137825 0.9400137361137825 0.9500873915450301 0.9527857902504485 0.9560402884476367 0.9649800855162559 0.9772888213472993 0.9806605703944806 0.9814688722180889 0.9848811824796085 0.9869247402203529 0.9889147199261203 0.9896224730684914 0.9904298467854296 0.9926336210600961 0.9964265324461791 0.9969670613318314 0.9995279120778086 1.0017795035920576 1.002388004807863 1.003759844851688 1.0041960089857254 1.0086483442016478 1.0104242263774201 1.010917000051601 1.016027635911117 1.0230491580410082 1.0280062928510512 1.033532020213349 1.0400223517259242 1.0471169241296499
7 98 0.684413156424572 1.0557659035381035 0.9364435626916927 0.9364435626916927 0.9406540508168318 0.9480266554862347 0.9526278940529785 0.9556269536517177 0.9736793339345423 0.9761095464908044 0.9806421356291195 0.9833061622713405 0.9853565854099651 0.9863709789499934 0.9872839264175147 0.9905100903506909 0.9913596373745848 0.9946661797997467 0.9961215897953635 0.9972944975307354 1.000177702604269 1.001302488404799 1.004063262743875 1.0053286446470557 1.007061770594929 1.0110109285963669 1.0151520307714132 1.0209950488160675 1.0238605970446824 1.0294320226861777 1.0303100885629084 1.046057068002559 1.0557659035381035
8 112 0.6373734899394964 1.0572039084304616 0.933997258603479 0.933997258603479 0.9382307751545215 0.9465642775513208 0.9493326681891471 0.9518148426982015 0.9654721913668454 0.9719561763101996 0.9749478144345864 0.9775557558358154 0.9803811649650761 0.9839958526945931 0.986942975871861 0.9894858991308871 0.9915912371232047 0.993616832720388 0.9953126670109614 0.9979530943254526 0.9994953844120544 1.003879425637933 1.0042093403170647 1.005643981292069 1.0068645967976773 1.009254679727584 1.0148477231681408 1.022949196595033 1.025604586016979 1.030474159362636 1.0353913694162236 1.0474743910981956 1.0572039084304616
9 126 0.6082123044270434 1.0656087787508866 0.9235650459698216 0.9235650459698216 0.9324127960749352 0.9391956120318621 0.9463247956386801 0.9479614184003424 0.9609728106691644 0.9673186548616886 0.9706480346846157 0.9737309475883804 0.9781666409381007 0.9801889095420953 0.9854127181353752 0.9885408045879573 0.9912808431790571 0.9943721507879323 0.9960949601019736 0.9984186560479544 0.9988063123012791 1.0029980650083483 1.003890192860632 1.0055074865857487 1.0071937006749194 1.0131228819717375 1.0159032619516954 1.0231861884973383 1.0282833681454837 1.033400170731085 1.0349381860091507 1.0488538299499783 1.0656087787508866
10 140 0.5851110756593176 1.0654941385822756 0.9205278206409973 0.9205278206409973 0.9267520273475107 0.9361535095464211 0.9432508100868773 0.9455010656522994 0.9572562910673869 0.9613541510960237 0.9681869109460615 0.9715696494032138 0.973143543295557 0.9763034769516417 0.9814654988166637 0.9833926242475446 0.9919968497543642 0.9921718079696327 0.9967911935930899 0.9979011234191437 1.0014638343714732 1.0032150197094307 1.0040899940720822 1.005172432882578 1.0091877768827782 1.0123470411791358 1.0170627014697995 1.0229039776317366 1.0305521408811957 1.0338423722122763 1.036186654264298 1.0526468466874948 1.0654941385822756
